,E_price,Text,Psol,Pelec,Ppeop,Pven,Pint
2020-01-14 14:00:00,0.3666,270.85,814.1,480,960,-4627.2,-3187.2
2020-01-14 15:00:00,0.3666,270.95,1628.1,480,960,-4684.8,-3244.8
2020-01-14 16:00:00,0.3666,270.75,726.8,1440,960,-4665.6,-2265.6
2020-01-14 17:00:00,0.3666,270.45,0.0,2784,960,-4704.0,-960.0
2020-01-14 18:00:00,0.3666,270.15,0.0,2112,960,-4771.2,-1699.2
2020-01-14 19:00:00,0.3666,269.85,0.0,1728,960,-4828.8,-2140.8
2020-01-14 20:00:00,0.3666,269.65,0.0,960,960,-4896.0,-2976.0
2020-01-14 21:00:00,0.3666,269.35,0.0,1248,960,-4934.4,-2726.4
2020-01-14 22:00:00,0.1833,269.05,0.0,1248,960,-5001.6,-2793.6
2020-01-14 23:00:00,0.1833,268.85,0.0,1248,960,-5059.2,-2851.2
2020-01-15 00:00:00,0.1833,268.55,0.0,1248,960,-5107.2,-2899.2
2020-01-15 01:00:00,0.1833,268.25,0.0,1248,960,-5164.8,-2956.8
2020-01-15 02:00:00,0.1833,267.95,0.0,1248,960,-5232.0,-3024.0
2020-01-15 03:00:00,0.1833,267.65,0.0,1248,960,-5299.2,-3091.2
2020-01-15 04:00:00,0.1833,267.35,0.0,1248,960,-5356.8,-3148.8
2020-01-15 05:00:00,0.1833,267.05,0.0,1248,960,-5424.0,-3216.0
2020-01-15 06:00:00,0.3666,266.75,0.0,1728,960,-5481.6,-2793.6
2020-01-15 07:00:00,0.3666,266.35,0.0,2208,960,-5548.8,-2380.8
2020-01-15 08:00:00,0.3666,266.65,203.5,1248,960,-5635.2,-3427.2
2020-01-15 09:00:00,0.3666,267.45,1337.4,480,960,-5568.0,-4128.0
2020-01-15 10:00:00,0.3666,268.15,2267.8,480,960,-5395.2,-3955.2
2020-01-15 11:00:00,0.3666,268.75,2762.0,1440,960,-5251.2,-2851.2
2020-01-15 12:00:00,0.3666,269.05,2849.2,2400,960,-5126.4,-1766.4
2020-01-15 13:00:00,0.3666,268.65,843.1,1440,960,-5059.2,-2659.2
2020-01-15 14:00:00,0.3666,268.15,465.2,480,960,-5145.6,-3705.6
2020-01-15 15:00:00,0.3666,268.55,3865.0,480,960,-5251.2,-3811.2
2020-01-15 16:00:00,0.3666,268.15,407.0,1440,960,-5164.8,-2764.8
2020-01-15 17:00:00,0.3666,268.15,0.0,2784,960,-5251.2,-1507.2
2020-01-15 18:00:00,0.3666,268.05,0.0,2112,960,-5251.2,-2179.2
2020-01-15 19:00:00,0.3666,267.95,0.0,1728,960,-5270.4,-2582.4
2020-01-15 20:00:00,0.3666,267.95,0.0,960,960,-5299.2,-3379.2
2020-01-15 21:00:00,0.3666,267.85,0.0,1248,960,-5299.2,-3091.2
2020-01-15 22:00:00,0.1833,267.75,0.0,1248,960,-5318.4,-3110.4
2020-01-15 23:00:00,0.1833,267.65,0.0,1248,960,-5337.6,-3129.6
2020-01-16 00:00:00,0.1833,267.65,0.0,1248,960,-5356.8,-3148.8
2020-01-16 01:00:00,0.1833,267.75,0.0,1248,960,-5356.8,-3148.8
2020-01-16 02:00:00,0.1833,267.75,0.0,1248,960,-5337.6,-3129.6
2020-01-16 03:00:00,0.1833,267.75,0.0,1248,960,-5337.6,-3129.6
2020-01-16 04:00:00,0.1833,267.75,0.0,1248,960,-5337.6,-3129.6
2020-01-16 05:00:00,0.1833,267.85,0.0,1248,960,-5337.6,-3129.6
2020-01-16 06:00:00,0.3666,267.85,0.0,1728,960,-5318.4,-2630.4
2020-01-16 07:00:00,0.3666,267.85,0.0,2208,960,-5318.4,-2150.4
2020-01-16 08:00:00,0.3666,268.25,261.7,1248,960,-5318.4,-3110.4
2020-01-16 09:00:00,0.3666,269.55,1802.6,480,960,-5232.0,-3792.0
2020-01-16 10:00:00,0.3666,271.55,3052.7,480,960,-4963.2,-3523.2
2020-01-16 11:00:00,0.3666,273.75,20448.6,1440,960,-4540.8,-2140.8
2020-01-16 12:00:00,0.3666,275.25,20564.2,2400,960,-4080.0,-720.0
2020-01-16 13:00:00,0.3666,275.65,10218.5,1440,960,-3763.2,-1363.2
2020-01-16 14:00:00,0.3666,275.25,4708.1,480,960,-3686.4,-2246.4
2020-01-16 15:00:00,0.3666,274.15,1424.6,480,960,-3763.2,-2323.2
2020-01-16 16:00:00,0.3666,273.05,378.0,1440,960,-3993.6,-1593.6
2020-01-16 17:00:00,0.3666,273.05,0.0,2784,960,-4224.0,-480.0
2020-01-16 18:00:00,0.3666,273.05,0.0,2112,960,-4224.0,-1152.0
2020-01-16 19:00:00,0.3666,273.05,0.0,1728,960,-4224.0,-1536.0
2020-01-16 20:00:00,0.3666,273.05,0.0,960,960,-4224.0,-2304.0
2020-01-16 21:00:00,0.3666,273.05,0.0,1248,960,-4224.0,-2016.0
2020-01-16 22:00:00,0.1833,273.05,0.0,1248,960,-4224.0,-2016.0
2020-01-16 23:00:00,0.1833,273.05,0.0,1248,960,-4224.0,-2016.0
2020-01-17 00:00:00,0.1833,272.85,0.0,1248,960,-4224.0,-2016.0
2020-01-17 01:00:00,0.1833,272.65,0.0,1248,960,-4262.4,-2054.4
2020-01-17 02:00:00,0.1833,272.45,0.0,1248,960,-4310.4,-2102.4
2020-01-17 03:00:00,0.1833,272.35,0.0,1248,960,-4348.8,-2140.8
2020-01-17 04:00:00,0.1833,272.15,0.0,1248,960,-4368.0,-2160.0
2020-01-17 05:00:00,0.1833,271.95,0.0,1248,960,-4416.0,-2208.0
2020-01-17 06:00:00,0.3666,271.75,0.0,1728,960,-4454.4,-1766.4
2020-01-17 07:00:00,0.3666,271.65,0.0,2208,960,-4492.8,-1324.8
2020-01-17 08:00:00,0.3666,271.85,116.3,1248,960,-4521.6,-2313.6
2020-01-17 09:00:00,0.3666,272.25,726.8,480,960,-4473.6,-3033.6
2020-01-17 10:00:00,0.3666,272.85,1395.5,480,960,-4387.2,-2947.2
2020-01-17 11:00:00,0.3666,273.15,1540.9,1440,960,-4262.4,-1862.4
2020-01-17 12:00:00,0.3666,273.45,1773.5,2400,960,-4204.8,-844.8
2020-01-17 13:00:00,0.3666,273.85,2820.2,1440,960,-4137.6,-1737.6
2020-01-17 14:00:00,0.3666,273.95,1860.7,480,960,-4051.2,-2611.2
2020-01-17 15:00:00,0.3666,273.95,1279.2,480,960,-4032.0,-2592.0
2020-01-17 16:00:00,0.3666,273.55,174.4,1440,960,-4032.0,-1632.0
2020-01-17 17:00:00,0.3666,273.35,0.0,2784,960,-4118.4,-374.4
2020-01-17 18:00:00,0.3666,273.05,0.0,2112,960,-4156.8,-1084.8
2020-01-17 19:00:00,0.3666,272.75,0.0,1728,960,-4224.0,-1536.0
2020-01-17 20:00:00,0.3666,272.55,0.0,960,960,-4281.6,-2361.6
2020-01-17 21:00:00,0.3666,272.25,0.0,1248,960,-4329.6,-2121.6
2020-01-17 22:00:00,0.1833,272.05,0.0,1248,960,-4387.2,-2179.2
2020-01-17 23:00:00,0.1833,271.75,0.0,1248,960,-4435.2,-2227.2
2020-01-18 00:00:00,0.1833,271.45,0.0,1248,960,-4492.8,-2284.8
2020-01-18 01:00:00,0.1833,271.15,0.0,1248,960,-4560.0,-2352.0
2020-01-18 02:00:00,0.1833,270.95,0.0,1248,960,-4627.2,-2419.2
2020-01-18 03:00:00,0.1833,270.65,0.0,1248,960,-4665.6,-2457.6
2020-01-18 04:00:00,0.1833,270.35,0.0,1248,960,-4723.2,-2515.2
2020-01-18 05:00:00,0.1833,270.05,0.0,1248,960,-4790.4,-2582.4
2020-01-18 06:00:00,0.1833,269.75,0.0,1728,960,-4857.6,-2169.6
2020-01-18 07:00:00,0.1833,269.55,0.0,2208,960,-4915.2,-1747.2
2020-01-18 08:00:00,0.1833,269.95,290.7,1248,960,-4963.2,-2755.2
2020-01-18 09:00:00,0.1833,271.95,1686.3,480,960,-4876.8,-3436.8
2020-01-18 10:00:00,0.1833,273.65,3488.8,480,960,-4454.4,-3014.4
2020-01-18 11:00:00,0.1833,275.85,18382.0,1440,960,-4099.2,-1699.2
2020-01-18 12:00:00,0.1833,277.15,17095.1,2400,960,-3638.4,-278.4
2020-01-18 13:00:00,0.1833,278.15,20004.8,1440,960,-3360.0,-960.0
2020-01-18 14:00:00,0.1833,278.55,17608.2,480,960,-3158.4,-1718.4
2020-01-18 15:00:00,0.1833,277.95,7185.2,480,960,-3081.6,-1641.6
2020-01-18 16:00:00,0.1833,276.55,697.8,1440,960,-3216.0,-816.0
2020-01-18 17:00:00,0.1833,276.25,0.0,2784,960,-3494.4,249.6
2020-01-18 18:00:00,0.1833,275.85,0.0,2112,960,-3552.0,-480.0
2020-01-18 19:00:00,0.1833,275.55,0.0,1728,960,-3638.4,-950.4
2020-01-18 20:00:00,0.1833,275.15,0.0,960,960,-3696.0,-1776.0
2020-01-18 21:00:00,0.1833,274.85,0.0,1248,960,-3782.4,-1574.4
2020-01-18 22:00:00,0.1833,274.55,0.0,1248,960,-3849.6,-1641.6
2020-01-18 23:00:00,0.1833,274.15,0.0,1248,960,-3907.2,-1699.2
2020-01-19 00:00:00,0.1833,273.75,0.0,1248,960,-3993.6,-1785.6
2020-01-19 01:00:00,0.1833,273.25,0.0,1248,960,-4080.0,-1872.0
2020-01-19 02:00:00,0.1833,272.85,0.0,1248,960,-4185.6,-1977.6
2020-01-19 03:00:00,0.1833,272.45,0.0,1248,960,-4262.4,-2054.4
2020-01-19 04:00:00,0.1833,272.05,0.0,1248,960,-4348.8,-2140.8
2020-01-19 05:00:00,0.1833,271.65,0.0,1248,960,-4435.2,-2227.2
2020-01-19 06:00:00,0.3666,271.15,0.0,1728,960,-4521.6,-1833.6
2020-01-19 07:00:00,0.3666,270.75,0.0,2208,960,-4627.2,-1459.2
2020-01-19 08:00:00,0.3666,271.65,552.4,1248,960,-4704.0,-2496.0
2020-01-19 09:00:00,0.3666,272.95,1918.9,480,960,-4521.6,-3081.6
2020-01-19 10:00:00,0.3666,274.95,3779.6,480,960,-4243.2,-2803.2
2020-01-19 11:00:00,0.3666,276.65,14101.3,1440,960,-3820.8,-1420.8
2020-01-19 12:00:00,0.3666,278.35,20576.0,2400,960,-3465.6,-105.6
2020-01-19 13:00:00,0.3666,279.65,23425.9,1440,960,-3110.4,-710.4
2020-01-19 14:00:00,0.3666,280.05,17092.6,480,960,-2851.2,-1411.2
2020-01-19 15:00:00,0.3666,279.25,5395.5,480,960,-2774.4,-1334.4
2020-01-19 16:00:00,0.3666,278.05,3814.2,1440,960,-2947.2,-547.2
2020-01-19 17:00:00,0.3666,277.65,0.0,2784,960,-3187.2,556.8
2020-01-19 18:00:00,0.3666,277.25,0.0,2112,960,-3254.4,-182.4
2020-01-19 19:00:00,0.3666,276.85,0.0,1728,960,-3340.8,-652.8
2020-01-19 20:00:00,0.3666,276.45,0.0,960,960,-3427.2,-1507.2
2020-01-19 21:00:00,0.3666,276.05,0.0,1248,960,-3513.6,-1305.6
2020-01-19 22:00:00,0.1833,275.55,0.0,1248,960,-3590.4,-1382.4
2020-01-19 23:00:00,0.1833,275.15,0.0,1248,960,-3696.0,-1488.0
2020-01-20 00:00:00,0.1833,274.75,0.0,1248,960,-3782.4,-1574.4
2020-01-20 01:00:00,0.1833,274.15,0.0,1248,960,-3868.8,-1660.8
2020-01-20 02:00:00,0.1833,273.65,0.0,1248,960,-3993.6,-1785.6
2020-01-20 03:00:00,0.1833,273.15,0.0,1248,960,-4099.2,-1891.2
2020-01-20 04:00:00,0.1833,272.65,0.0,1248,960,-4204.8,-1996.8
2020-01-20 05:00:00,0.1833,272.15,0.0,1248,960,-4310.4,-2102.4
2020-01-20 06:00:00,0.3666,271.65,0.0,1728,960,-4416.0,-1728.0
2020-01-20 07:00:00,0.3666,271.15,0.0,2208,960,-4521.6,-1353.6
2020-01-20 08:00:00,0.3666,271.65,378.0,1248,960,-4627.2,-2419.2
2020-01-20 09:00:00,0.3666,273.15,1977.0,480,960,-4521.6,-3081.6
2020-01-20 10:00:00,0.3666,274.35,3343.5,480,960,-4204.8,-2764.8
2020-01-20 11:00:00,0.3666,276.05,11079.5,1440,960,-3945.6,-1545.6
2020-01-20 12:00:00,0.3666,276.95,7683.6,2400,960,-3590.4,-230.4
2020-01-20 13:00:00,0.3666,277.25,5743.7,1440,960,-3408.0,-1008.0
2020-01-20 14:00:00,0.3666,277.35,4983.7,480,960,-3340.8,-1900.8
2020-01-20 15:00:00,0.3666,276.85,3079.3,480,960,-3321.6,-1881.6
2020-01-20 16:00:00,0.3666,276.05,1638.6,1440,960,-3427.2,-1027.2
2020-01-20 17:00:00,0.3666,275.85,0.0,2784,960,-3590.4,153.6
2020-01-20 18:00:00,0.3666,275.65,0.0,2112,960,-3638.4,-566.4
2020-01-20 19:00:00,0.3666,275.35,0.0,1728,960,-3676.8,-988.8
2020-01-20 20:00:00,0.3666,275.15,0.0,960,960,-3744.0,-1824.0
2020-01-20 21:00:00,0.3666,274.95,0.0,1248,960,-3782.4,-1574.4
2020-01-20 22:00:00,0.1833,274.75,0.0,1248,960,-3820.8,-1612.8
2020-01-20 23:00:00,0.1833,274.55,0.0,1248,960,-3868.8,-1660.8
2020-01-21 00:00:00,0.1833,274.45,0.0,1248,960,-3907.2,-1699.2
2020-01-21 01:00:00,0.1833,274.35,0.0,1248,960,-3926.4,-1718.4
2020-01-21 02:00:00,0.1833,274.35,0.0,1248,960,-3945.6,-1737.6
2020-01-21 03:00:00,0.1833,274.25,0.0,1248,960,-3945.6,-1737.6
2020-01-21 04:00:00,0.1833,274.15,0.0,1248,960,-3974.4,-1766.4
2020-01-21 05:00:00,0.1833,274.15,0.0,1248,960,-3993.6,-1785.6
2020-01-21 06:00:00,0.3666,274.05,0.0,1728,960,-3993.6,-1305.6
2020-01-21 07:00:00,0.3666,273.95,0.0,2208,960,-4012.8,-844.8
2020-01-21 08:00:00,0.3666,274.45,319.8,1248,960,-4032.0,-1824.0
2020-01-21 09:00:00,0.3666,276.05,2151.5,480,960,-3926.4,-2486.4
2020-01-21 10:00:00,0.3666,277.55,3779.6,480,960,-3590.4,-2150.4
2020-01-21 11:00:00,0.3666,278.55,7031.6,1440,960,-3273.6,-873.6
2020-01-21 12:00:00,0.3666,279.25,6535.2,2400,960,-3072.0,288.0
2020-01-21 13:00:00,0.3666,279.55,5674.8,1440,960,-2918.4,-518.4
2020-01-21 14:00:00,0.3666,279.05,2500.3,480,960,-2860.8,-1420.8
2020-01-21 15:00:00,0.3666,278.05,261.7,480,960,-2966.4,-1526.4
2020-01-21 16:00:00,0.3666,277.45,901.3,1440,960,-3168.0,-768.0
2020-01-21 17:00:00,0.3666,277.45,0.0,2784,960,-3302.4,441.6
2020-01-21 18:00:00,0.3666,277.45,0.0,2112,960,-3302.4,-230.4
2020-01-21 19:00:00,0.3666,277.45,0.0,1728,960,-3302.4,-614.4
2020-01-21 20:00:00,0.3666,277.45,0.0,960,960,-3302.4,-1382.4
2020-01-21 21:00:00,0.3666,277.45,0.0,1248,960,-3302.4,-1094.4
2020-01-21 22:00:00,0.1833,277.45,0.0,1248,960,-3302.4,-1094.4
2020-01-21 23:00:00,0.1833,277.45,0.0,1248,960,-3302.4,-1094.4
2020-01-22 00:00:00,0.1833,277.35,0.0,1248,960,-3302.4,-1094.4
2020-01-22 01:00:00,0.1833,277.25,0.0,1248,960,-3321.6,-1113.6
2020-01-22 02:00:00,0.1833,277.15,0.0,1248,960,-3340.8,-1132.8
2020-01-22 03:00:00,0.1833,277.05,0.0,1248,960,-3360.0,-1152.0
2020-01-22 04:00:00,0.1833,276.95,0.0,1248,960,-3379.2,-1171.2
2020-01-22 05:00:00,0.1833,276.85,0.0,1248,960,-3408.0,-1200.0
2020-01-22 06:00:00,0.3666,276.75,0.0,1728,960,-3427.2,-739.2
2020-01-22 07:00:00,0.3666,276.65,0.0,2208,960,-3446.4,-278.4
2020-01-22 08:00:00,0.3666,276.95,232.6,1248,960,-3465.6,-1257.6
2020-01-22 09:00:00,0.3666,277.55,1192.0,480,960,-3408.0,-1968.0
2020-01-22 10:00:00,0.3666,277.85,1279.2,480,960,-3273.6,-1833.6
2020-01-22 11:00:00,0.3666,277.85,1017.6,1440,960,-3216.0,-816.0
2020-01-22 12:00:00,0.3666,277.85,1075.7,2400,960,-3216.0,144.0
2020-01-22 13:00:00,0.3666,277.95,988.5,1440,960,-3216.0,-816.0
2020-01-22 14:00:00,0.3666,277.65,87.2,480,960,-3196.8,-1756.8
2020-01-22 15:00:00,0.3666,277.45,261.7,480,960,-3254.4,-1814.4
2020-01-22 16:00:00,0.3666,277.35,407.0,1440,960,-3302.4,-902.4
2020-01-22 17:00:00,0.3666,277.25,0.0,2784,960,-3321.6,422.4
2020-01-22 18:00:00,0.3666,277.15,0.0,2112,960,-3340.8,-268.8
2020-01-22 19:00:00,0.3666,277.05,0.0,1728,960,-3360.0,-672.0
2020-01-22 20:00:00,0.3666,276.95,0.0,960,960,-3379.2,-1459.2
2020-01-22 21:00:00,0.3666,276.85,0.0,1248,960,-3408.0,-1200.0
2020-01-22 22:00:00,0.1833,276.75,0.0,1248,960,-3427.2,-1219.2
2020-01-22 23:00:00,0.1833,276.65,0.0,1248,960,-3446.4,-1238.4
2020-01-23 00:00:00,0.1833,275.85,0.0,1248,960,-3465.6,-1257.6
2020-01-23 01:00:00,0.1833,274.95,0.0,1248,960,-3638.4,-1430.4
2020-01-23 02:00:00,0.1833,274.15,0.0,1248,960,-3820.8,-1612.8
2020-01-23 03:00:00,0.1833,273.25,0.0,1248,960,-3993.6,-1785.6
2020-01-23 04:00:00,0.1833,272.45,0.0,1248,960,-4185.6,-1977.6
2020-01-23 05:00:00,0.1833,271.55,0.0,1248,960,-4348.8,-2140.8
2020-01-23 06:00:00,0.3666,270.65,0.0,1728,960,-4540.8,-1852.8
2020-01-23 07:00:00,0.3666,269.85,0.0,2208,960,-4723.2,-1555.2
2020-01-23 08:00:00,0.3666,270.45,407.0,1248,960,-4896.0,-2688.0
2020-01-23 09:00:00,0.3666,272.75,1773.5,480,960,-4771.2,-3331.2
2020-01-23 10:00:00,0.3666,275.05,2762.0,480,960,-4281.6,-2841.6
2020-01-23 11:00:00,0.3666,276.75,15118.2,1440,960,-3801.6,-1401.6
2020-01-23 12:00:00,0.3666,277.95,15887.4,2400,960,-3446.4,-86.3999999999996
2020-01-23 13:00:00,0.3666,279.05,19284.9,1440,960,-3196.8,-796.8
2020-01-23 14:00:00,0.3666,279.65,20298.7,480,960,-2966.4,-1526.4
2020-01-23 15:00:00,0.3666,279.15,9600.9,480,960,-2851.2,-1411.2
2020-01-23 16:00:00,0.3666,277.75,1221.1,1440,960,-2966.4,-566.4
2020-01-23 17:00:00,0.3666,276.95,0.0,2784,960,-3244.8,499.2
2020-01-23 18:00:00,0.3666,276.25,0.0,2112,960,-3408.0,-336.0
2020-01-23 19:00:00,0.3666,275.45,0.0,1728,960,-3552.0,-864.0
2020-01-23 20:00:00,0.3666,274.65,0.0,960,960,-3715.2,-1795.2
2020-01-23 21:00:00,0.3666,273.95,0.0,1248,960,-3888.0,-1680.0
2020-01-23 22:00:00,0.1833,273.15,0.0,1248,960,-4032.0,-1824.0
2020-01-23 23:00:00,0.1833,272.45,0.0,1248,960,-4204.8,-1996.8
2020-01-24 00:00:00,0.1833,271.65,0.0,1248,960,-4348.8,-2140.8
2020-01-24 01:00:00,0.1833,270.85,0.0,1248,960,-4521.6,-2313.6
2020-01-24 02:00:00,0.1833,270.15,0.0,1248,960,-4684.8,-2476.8
2020-01-24 03:00:00,0.1833,269.35,0.0,1248,960,-4828.8,-2620.8
2020-01-24 04:00:00,0.1833,268.55,0.0,1248,960,-5001.6,-2793.6
2020-01-24 05:00:00,0.1833,267.85,0.0,1248,960,-5164.8,-2956.8
2020-01-24 06:00:00,0.3666,267.05,0.0,1728,960,-5318.4,-2630.4
2020-01-24 07:00:00,0.3666,266.25,0.0,2208,960,-5481.6,-2313.6
2020-01-24 08:00:00,0.3666,267.15,552.4,1248,960,-5654.4,-3446.4
2020-01-24 09:00:00,0.3666,269.75,2035.2,480,960,-5462.4,-4022.4
2020-01-24 10:00:00,0.3666,272.05,2384.0,480,960,-4915.2,-3475.2
2020-01-24 11:00:00,0.3666,274.25,21512.6,1440,960,-4435.2,-2035.2
2020-01-24 12:00:00,0.3666,275.45,17886.1,2400,960,-3974.4,-614.4
2020-01-24 13:00:00,0.3666,276.65,25524.9,1440,960,-3724.8,-1324.8
2020-01-24 14:00:00,0.3666,276.75,13823.7,480,960,-3475.2,-2035.2
2020-01-24 15:00:00,0.3666,275.65,4997.1,480,960,-3465.6,-2025.6
2020-01-24 16:00:00,0.3666,274.35,4340.3,1440,960,-3696.0,-1296.0
2020-01-24 17:00:00,0.3666,273.75,0.0,2784,960,-3945.6,-201.6
2020-01-24 18:00:00,0.3666,273.25,0.0,2112,960,-4080.0,-1008.0
2020-01-24 19:00:00,0.3666,272.65,0.0,1728,960,-4185.6,-1497.6
2020-01-24 20:00:00,0.3666,272.15,0.0,960,960,-4310.4,-2390.4
2020-01-24 21:00:00,0.3666,271.55,0.0,1248,960,-4416.0,-2208.0
2020-01-24 22:00:00,0.1833,271.05,0.0,1248,960,-4540.8,-2332.8
2020-01-24 23:00:00,0.1833,270.45,0.0,1248,960,-4646.4,-2438.4
2020-01-25 00:00:00,0.1833,269.95,0.0,1248,960,-4771.2,-2563.2
2020-01-25 01:00:00,0.1833,269.45,0.0,1248,960,-4876.8,-2668.8
2020-01-25 02:00:00,0.1833,268.85,0.0,1248,960,-4982.4,-2774.4
2020-01-25 03:00:00,0.1833,268.35,0.0,1248,960,-5107.2,-2899.2
2020-01-25 04:00:00,0.1833,267.75,0.0,1248,960,-5212.8,-3004.8
2020-01-25 05:00:00,0.1833,267.25,0.0,1248,960,-5337.6,-3129.6
2020-01-25 06:00:00,0.1833,266.75,0.0,1728,960,-5443.2,-2755.2
2020-01-25 07:00:00,0.1833,266.15,0.0,2208,960,-5548.8,-2380.8
2020-01-25 08:00:00,0.1833,267.55,785.0,1248,960,-5673.6,-3465.6
2020-01-25 09:00:00,0.1833,269.25,2180.5,480,960,-5376.0,-3936.0
2020-01-25 10:00:00,0.1833,271.85,2762.0,480,960,-5020.8,-3580.8
2020-01-25 11:00:00,0.1833,274.25,23035.2,1440,960,-4473.6,-2073.6
2020-01-25 12:00:00,0.1833,276.35,27309.3,2400,960,-3974.4,-614.4
2020-01-25 13:00:00,0.1833,277.15,20233.4,1440,960,-3542.4,-1142.4
2020-01-25 14:00:00,0.1833,277.65,23723.7,480,960,-3388.8,-1948.8
2020-01-25 15:00:00,0.1833,277.35,16717.6,480,960,-3292.8,-1852.8
2020-01-25 16:00:00,0.1833,275.85,6566.8,1440,960,-3369.6,-969.6
2020-01-25 17:00:00,0.1833,275.45,0.0,2784,960,-3676.8,67.1999999999998
2020-01-25 18:00:00,0.1833,275.05,0.0,2112,960,-3744.0,-672.0
2020-01-25 19:00:00,0.1833,274.65,0.0,1728,960,-3811.2,-1123.2
2020-01-25 20:00:00,0.1833,274.25,0.0,960,960,-3888.0,-1968.0
2020-01-25 21:00:00,0.1833,273.95,0.0,1248,960,-3974.4,-1766.4
2020-01-25 22:00:00,0.1833,273.55,0.0,1248,960,-4032.0,-1824.0
2020-01-25 23:00:00,0.1833,273.15,0.0,1248,960,-4118.4,-1910.4
2020-01-26 00:00:00,0.1833,272.85,0.0,1248,960,-4204.8,-1996.8
2020-01-26 01:00:00,0.1833,272.55,0.0,1248,960,-4262.4,-2054.4
2020-01-26 02:00:00,0.1833,272.25,0.0,1248,960,-4329.6,-2121.6
2020-01-26 03:00:00,0.1833,271.95,0.0,1248,960,-4387.2,-2179.2
2020-01-26 04:00:00,0.1833,271.65,0.0,1248,960,-4454.4,-2246.4
2020-01-26 05:00:00,0.1833,271.35,0.0,1248,960,-4521.6,-2313.6
2020-01-26 06:00:00,0.3666,271.05,0.0,1728,960,-4579.2,-1891.2
2020-01-26 07:00:00,0.3666,270.75,0.0,2208,960,-4646.4,-1478.4
2020-01-26 08:00:00,0.3666,272.15,755.9,1248,960,-4704.0,-2496.0
2020-01-26 09:00:00,0.3666,274.85,2064.2,480,960,-4416.0,-2976.0
2020-01-26 10:00:00,0.3666,277.05,2500.3,480,960,-3849.6,-2409.6
2020-01-26 11:00:00,0.3666,278.95,18132.3,1440,960,-3379.2,-979.2
2020-01-26 12:00:00,0.3666,279.95,13486.5,2400,960,-2985.6,374.4
2020-01-26 13:00:00,0.3666,281.35,26241.4,1440,960,-2784.0,-384.0
2020-01-26 14:00:00,0.3666,281.85,21943.6,480,960,-2486.4,-1046.4
2020-01-26 15:00:00,0.3666,281.35,12789.9,480,960,-2409.6,-969.6
2020-01-26 16:00:00,0.3666,279.85,3929.2,1440,960,-2524.8,-124.8
2020-01-26 17:00:00,0.3666,279.55,0.0,2784,960,-2841.6,902.4
2020-01-26 18:00:00,0.3666,279.15,0.0,2112,960,-2889.6,182.4
2020-01-26 19:00:00,0.3666,278.85,0.0,1728,960,-2956.8,-268.8
2020-01-26 20:00:00,0.3666,278.45,0.0,960,960,-3004.8,-1084.8
2020-01-26 21:00:00,0.3666,278.05,0.0,1248,960,-3091.2,-883.2
2020-01-26 22:00:00,0.1833,277.75,0.0,1248,960,-3168.0,-960.0
2020-01-26 23:00:00,0.1833,277.35,0.0,1248,960,-3235.2,-1027.2
2020-01-27 00:00:00,0.1833,277.05,0.0,1248,960,-3321.6,-1113.6
2020-01-27 01:00:00,0.1833,276.65,0.0,1248,960,-3379.2,-1171.2
2020-01-27 02:00:00,0.1833,276.35,0.0,1248,960,-3465.6,-1257.6
2020-01-27 03:00:00,0.1833,275.95,0.0,1248,960,-3532.8,-1324.8
2020-01-27 04:00:00,0.1833,275.55,0.0,1248,960,-3609.6,-1401.6
2020-01-27 05:00:00,0.1833,275.25,0.0,1248,960,-3696.0,-1488.0
2020-01-27 06:00:00,0.3666,274.85,0.0,1728,960,-3763.2,-1075.2
2020-01-27 07:00:00,0.3666,274.55,0.0,2208,960,-3849.6,-681.6
2020-01-27 08:00:00,0.3666,274.85,290.7,1248,960,-3907.2,-1699.2
2020-01-27 09:00:00,0.3666,275.85,1773.5,480,960,-3849.6,-2409.6
2020-01-27 10:00:00,0.3666,276.75,3169.0,480,960,-3638.4,-2198.4
2020-01-27 11:00:00,0.3666,277.25,3401.6,1440,960,-3446.4,-1046.4
2020-01-27 12:00:00,0.3666,277.35,2500.3,2400,960,-3340.8,19.1999999999998
2020-01-27 13:00:00,0.3666,276.95,1279.2,1440,960,-3321.6,-921.6
2020-01-27 14:00:00,0.3666,276.75,1075.7,480,960,-3408.0,-1968.0
2020-01-27 15:00:00,0.3666,276.25,58.1,480,960,-3446.4,-2006.4
2020-01-27 16:00:00,0.3666,275.95,552.4,1440,960,-3552.0,-1152.0
2020-01-27 17:00:00,0.3666,275.75,0.0,2784,960,-3609.6,134.4
2020-01-27 18:00:00,0.3666,275.55,0.0,2112,960,-3657.6,-585.6
2020-01-27 19:00:00,0.3666,275.35,0.0,1728,960,-3696.0,-1008.0
2020-01-27 20:00:00,0.3666,275.15,0.0,960,960,-3744.0,-1824.0
2020-01-27 21:00:00,0.3666,275.05,0.0,1248,960,-3782.4,-1574.4
2020-01-27 22:00:00,0.1833,274.85,0.0,1248,960,-3801.6,-1593.6
2020-01-27 23:00:00,0.1833,274.65,0.0,1248,960,-3849.6,-1641.6
2020-01-28 00:00:00,0.1833,274.15,0.0,1248,960,-3888.0,-1680.0
2020-01-28 01:00:00,0.1833,273.75,0.0,1248,960,-3993.6,-1785.6
2020-01-28 02:00:00,0.1833,273.35,0.0,1248,960,-4080.0,-1872.0
